,index,time,rpm,temp,power,cum_rpm,cum_temp,cum_power,RpmSpec,PowerSpec,DiameterSpec,ThicknessSpec,QSpec,PSpec,LifeSpec,cumurated_life_impact_factor,death,index,remaining_life,index,remaining_life_pred,index,defference_rate
1451,1438,16000.0,14621.517283909525,23.9075135978697,11.671562509122706,261806.28761876136,418.3388442250927,214.4163485056737,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4456733040593477,0.0,1438,21542.65429061732,1451,58409.434,1451,-1.7113387610360355
1452,7169,59000.0,13433.069194703745,27.58903731725988,14.336610684075277,858177.5932804765,1448.3710690553075,735.7241620184797,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3267113009569181,0.0,7169,13794.049513443751,1452,17855.756,1452,-0.2944535135945894
1453,13870,44000.0,15215.81969694769,29.13687953474364,13.956067822099246,572593.5658962522,1065.5758889328993,520.1549016293906,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3490652566468917,0.0,13870,32532.93232277072,1453,35389.332,1453,-0.08780025360579022
1454,10960,57000.0,8677.300246696868,21.378657200322294,10.719748049150358,731676.6394300073,1399.6185572634738,678.4997132913442,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3283641153463348,0.0,10960,11964.112912479046,1454,12155.925,1454,-0.016032270308013113
1455,10382,32000.0,11784.807153003889,20.946446139336363,10.55200688367825,424904.27339479217,784.5346770055476,385.3845503656621,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3750430040298961,0.0,10382,45313.63751236031,1455,40264.51,1455,0.11142618581951283
1456,14420,41000.0,12643.534722112874,25.519276287347505,12.3971794263685,567611.0768252286,1045.233508840137,507.77609199495146,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3511408391368623,0.0,14420,30937.329026590214,1456,34299.855,1456,-0.10868832403953618
1457,12769,49000.0,10922.984650248329,22.496689183776184,11.390442637201598,645489.5597103625,1211.0242817983706,588.1186706430432,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3392506325566846,0.0,12769,23930.589070360205,1457,22968.158,1457,0.04021760034429101
1458,14253,32000.0,7801.631282331182,23.30346237646753,11.154254526047836,404997.4847675934,786.3260208273175,381.5497944913451,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.374051632990205,0.0,14253,924.8058377536654,1458,3717.5823,1458,-3.0198516527756323
1459,4841,22000.0,13737.163207647356,22.72861906107986,11.82064568858954,349731.119311172,565.1789911545079,286.21023025144336,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4103399051256989,0.0,4841,58792.76867279077,1459,47726.14,1459,0.18823110898861944
1460,1780,42000.0,14090.85785171906,24.129055364274357,12.851950084233572,637099.410732128,1035.906593686641,529.2505953202067,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3525001344077164,0.0,1780,33621.650944810215,1460,36400.97,1460,-0.08266452500360623
1461,7222,33000.0,13280.267106470354,21.72264855863081,11.308926852811398,521470.8713276598,831.6383526170305,425.8361538145642,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3716695601916259,0.0,7222,42244.76811221925,1461,43558.76,1461,-0.031104292087489934
1462,2576,48000.0,14664.959840524542,26.68865216998475,14.237349993369246,733192.2795209127,1203.5043980211983,613.8416502443475,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3406116255472671,0.0,2576,33176.82275907125,1462,29827.246,1462,0.10096134550453308
1463,19083,42000.0,3147.368713843879,21.17957135063988,33.924764500996844,189743.61856323312,1030.764351990684,1630.7625858739189,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2788259666744581,0.0,19083,12734.5611490148,1463,11501.449,1463,0.09683191402007592
1464,12188,21000.0,11767.215851065645,21.579071976953816,11.006356528923936,280310.51925326645,507.1362174321346,246.80550239962037,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.421290369381311,0.0,12188,53829.843483149976,1464,49017.027,1464,0.08940795343212363
1465,5938,13000.0,18501.805586760936,29.142498506497542,14.44066655839648,209463.8648854924,333.0843612988692,171.36949668371204,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4771144406931232,0.0,5938,69862.34298378495,1465,66229.65,1465,0.05199789172728007
1466,7606,22000.0,17347.58669579569,28.920652886778445,14.103990783874096,328610.0581521408,528.8599509854361,268.81981634064977,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4176304299162651,0.0,7606,62215.30288444965,1466,56173.047,1466,0.09711848579555622
1467,12026,17000.0,14579.475151029954,27.32929368674873,13.783057142040397,239428.7579555554,440.68286792639145,213.6757990329901,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.43777214564208,0.0,12026,63645.51677879911,1467,56476.473,1467,0.11264020602527626
1468,7135,25000.0,16265.899478450809,25.27728098369548,12.51370739136022,385544.8342393848,620.6344796055698,314.615727365364,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4003877540984844,0.0,7135,58427.07309171248,1468,49463.03,1468,0.15342274338544568
1469,14033,49000.0,13658.071922127998,28.796828728256934,14.613090367507558,668552.5676237807,1242.2656485428522,599.6554934623217,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3378893759855696,0.0,14033,29438.55102065216,1469,26885.865,1469,0.08671234479191466
1470,19242,43000.0,4836.724157718217,29.90548686062328,46.64806747795909,200440.01080304367,1093.4726368991169,1710.3193463120408,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2761749718372403,0.0,19242,16875.303348868583,1470,15023.192,1470,0.10975275097382231
1471,11228,9000.0,15312.749116726616,27.68932498204299,13.941449225858188,133384.9588539145,238.3400528307554,117.05328621104236,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5310597708641875,0.0,11228,70855.19871952325,1471,63828.18,1471,0.09917436065403405
1472,2544,16000.0,14194.294834726916,22.44342485389739,11.3684837950265,257533.2049702876,413.0241595172172,208.95188479886664,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4483088401988762,0.0,2544,60426.211169087735,1472,58281.355,1472,0.03549545236811042
1473,13875,49000.0,13336.316853014958,27.088293386162384,13.430238407404048,637825.9601683354,1198.38552563271,585.4512945085918,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3397043491508477,0.0,13875,26440.71980263143,1473,26868.635,1473,-0.01618393773648265
1474,16616,24000.0,3990.0060451357913,21.649032139579926,32.641876876036456,115830.62952136148,606.8342631057762,960.7661456788676,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3092360064964234,0.0,16616,35194.50425811301,1474,31472.023,1474,0.10576880962188599
1475,11312,14000.0,14546.974181498324,27.27232160067257,13.691992308325965,197817.4819873144,360.9634617738058,177.7875951553474,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4631275525341081,0.0,11312,67405.10493918273,1475,59888.055,1475,0.11152048881854124
1476,18655,9000.0,4696.904415341967,24.737394177453005,39.95173478650413,43319.1048249126,226.8329891762862,361.551559830892,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3852767686929545,0.0,18655,52147.788208279664,1476,47723.45,1476,0.08484231338554064
1477,15456,50000.0,9364.958704771045,20.73437278927356,10.553632059619158,666149.6028963902,1245.2671369086495,608.3056559455799,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3369728087300691,0.0,15456,23231.560192634803,1477,21327.947,1477,0.0819408128952662
1478,11860,9000.0,14483.531209565064,26.887217357606808,12.806903325880546,128182.30474477592,231.3265197241296,111.47560066913456,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5383605565170347,0.0,11860,70981.61273088456,1478,62659.11,1478,0.11724872168568502
1479,12424,20000.0,12045.455806882235,21.53764648692517,10.351451380381738,280529.1997500118,514.0164761752811,247.42027208105696,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4200933534949129,0.0,12424,54119.9550831963,1479,47390.047,1479,0.12435169611376613
1480,8749,58000.0,9192.797915574443,21.578039855268383,10.836015240899748,763313.9406018831,1438.328019355817,696.6194976727546,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3268505822065041,0.0,8749,15097.730375886458,1480,12731.185,1480,0.15674844805506122
1481,17313,10000.0,4523.0082075892,22.866954325892756,34.342443543022306,45568.21350391499,237.3429583851893,374.617931934721,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3817327281325551,0.0,17313,49285.404093744975,1481,45061.754,1481,0.08569778954152914
1482,7294,26000.0,14663.30571291401,24.895174806174104,12.215148754580392,397032.9653001679,638.3323999364901,325.0810756635605,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3971996955958818,0.0,7294,50323.69580058227,1482,46895.117,1482,0.06813050111956596
1483,13056,20000.0,15646.267253136684,28.305965728223818,14.374829239824356,281509.0047414327,512.9961068693697,249.76992337126757,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4196553006098314,0.0,13056,58765.62886111294,1483,52785.492,1483,0.1017624892221682
1484,22281,1000.0,4946.362029521967,27.018983825490757,41.890530250498,4946.362029521967,27.018983825490757,41.890530250498,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.8287462784880432,0.0,22281,60116.63523385879,1484,55533.438,1484,0.07623842745073411
1485,12866,67000.0,9831.980653494467,27.57767283172778,13.859121580387898,852205.9231413777,1694.3704567489854,822.5421995866017,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3145747893871292,0.0,12866,1800.5136195071973,1485,4260.056,1485,-1.3660227316190656
1486,16051,12000.0,4903.544565316679,25.52037764981163,38.97562142769421,60548.679171725205,316.5294786921236,506.0948840449728,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3554173348208572,0.0,16051,50285.8233047501,1486,45093.348,1486,0.10325923505382095
1487,5789,22000.0,14134.869716562129,21.695402375791577,11.482882049076991,353277.2680682887,562.8333160249155,287.38651547459574,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4107133194462766,0.0,5789,52528.34139705304,1487,51524.375,1487,0.019112851659720653
1488,3875,4000.0,17415.661344302338,27.104877725621822,13.092499629925614,59342.54530988102,94.370959910897,47.24457898915357,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.7920746463517039,0.0,3875,76523.0950517911,1488,72752.03,1488,0.04928007419510186
1489,6785,70000.0,12769.478525527382,29.60386992694746,15.265631616895249,1016539.8476758694,1762.1975959105544,897.945672412066,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3129163290663354,0.0,6785,3034.435156314197,1489,5704.455,1489,-0.8799067319843362
1490,2102,48000.0,12114.562992727711,21.70897134186964,11.386068583330438,732401.0891092954,1194.6763125388616,606.2721850010964,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.341583321356894,0.0,2102,28585.92229293086,1490,25567.084,1490,0.10560576907824316
1491,17244,20000.0,4409.036330753071,23.85665441638788,35.80106034115102,97021.30445257212,504.29087297618827,790.4968909623943,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3218385768131656,0.0,17244,40896.332129479255,1491,36626.72,1491,0.10440088773637464
1492,12619,57000.0,9854.64959898746,23.614223478536573,11.480959282444296,758527.9628853248,1439.9301014778518,702.4415536265321,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3262679138217853,0.0,12619,15005.19191990832,1492,13976.664,1492,0.06854479855360654
1493,11151,11000.0,16201.217851644513,29.04886619257441,13.821506083043596,146541.5464609341,265.032947458972,128.96503255984098,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5126124569967436,0.0,11151,66623.61492351744,1493,65748.305,1493,0.01313813783629538
1494,12881,3000.0,12222.5920612611,22.853297339297743,11.343434604095425,42148.05071174444,77.22168216840504,38.03044484690143,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.8654397665791417,0.0,12881,72748.21812632731,1494,68972.85,1494,0.05189634414510859
1495,15815,13000.0,5604.219944719761,29.037484230569014,45.88871397230883,60610.96037433584,312.59300743796007,490.560419413087,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3578590634152588,0.0,15815,47061.00496712636,1495,46802.6,1495,0.005490817818422396
1496,11410,33000.0,10359.745888736275,29.88712859406116,13.91371380280049,419100.00818194455,820.5590054372462,394.1390063567388,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3705624591288825,0.0,11410,229.97854907506556,1496,6638.9277,1496,-27.867595526085513
1497,1138,32000.0,18054.03163008849,29.335022285786557,14.221905099913654,497015.1122732295,801.3829264189594,405.8892300742253,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3753665243535232,0.0,1138,53945.38041349688,1497,50217.293,1497,0.06910855788152216
1498,13924,19000.0,13145.506531762469,23.14931381870373,10.69467528105517,270177.0632446776,487.74744590381135,234.96229992223635,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4267360459551054,0.0,13924,57577.69361321571,1498,53866.305,1498,0.06445879806592052
1499,19710,37000.0,4641.511049590507,25.87726598242455,42.01521146243024,172258.9698951098,921.2926784610598,1455.88300578704,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2849463005978808,0.0,19710,23983.419384487745,1499,22198.592,1499,0.07441922934338356
1500,46,46000.0,14983.26293423348,26.295226884463524,13.839731917941128,700163.7271827196,1144.293206540205,583.1581717394149,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3446227280286274,0.0,46,30120.67717178893,1500,32595.717,1500,-0.08217078291334678
1501,13837,11000.0,11475.238475409084,21.708205996764583,10.372205295350716,135841.53666628443,245.69448431585693,119.25372408925176,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.526218559717194,0.0,13837,64750.24049839597,1501,57582.31,1501,0.110701239863712
1502,5625,16000.0,14101.566145775289,23.34622049817049,12.426648360982558,252869.2025926552,406.8055230308609,207.40221012078635,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4494882518007504,0.0,5625,64725.03974944305,1502,57331.965,1502,0.11422279436694617
1503,15540,55000.0,11950.378473601582,26.07972137124304,12.858938790051898,727142.4403226656,1364.5297707849552,662.9496667260826,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3305070763990375,0.0,15540,21421.163089017093,1503,19513.951,1503,0.08903400385947974
1504,7417,70000.0,11418.486739078977,28.182555434160136,13.835737773770308,986781.1806597448,1732.383373357373,885.138742094428,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.313622678257227,0.0,7417,6796.885633829064,1504,4026.3665,1504,0.40761597708245556
1505,2030,55000.0,14992.390838745425,27.25635755724853,13.957463101776014,828292.320925683,1371.081724701058,695.7773609640237,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3310773920397044,0.0,2030,20583.016307276062,1505,23193.805,1505,-0.12684187493458032
1506,2801,36000.0,17915.794143773765,28.13099474995951,13.768094469465892,570356.1123063583,918.1457351896066,470.49613636463454,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3626611831931171,0.0,2801,49568.529328278295,1506,44965.5,1506,0.09286193055665902
1507,8490,36000.0,14856.564863757969,27.33025459125915,12.99797137407502,507124.08381460776,930.06104107493,450.4551850342465,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3610621969586125,0.0,8490,38993.01082630303,1507,42883.223,1507,-0.0997669004652188
1508,17228,4000.0,4829.843124778531,24.274515914713863,38.3812583141426,18704.9488771825,95.85308161553048,150.77157342431528,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.4940840148821106,0.0,17228,54885.77861771439,1508,52500.484,1508,0.043459240313018704
1509,16131,13000.0,4599.57603662635,25.352411701328155,40.17120697143594,59848.54539206665,310.87176394595883,494.8155715359888,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.357334562554006,0.0,16131,17070.67750824131,1509,43944.53,1509,-1.5742698981211871
1510,15100,10000.0,14426.837500367312,26.678247539109197,13.058793771755264,140085.91757427217,253.5324508177285,122.35909070900294,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5212480089277619,0.0,15100,70988.12971780408,1510,63232.89,1510,0.10924698430051809
1511,4671,10000.0,14258.006399382542,23.37929563488175,11.34720183434371,165093.63472947502,264.3939203548934,133.0903065366076,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.5161203147526296,0.0,4671,66607.03817490437,1511,61601.41,1511,0.07515163796219287
1512,1029,2000.0,14074.865664952506,22.63586810831662,11.42340068286631,31856.972425803346,52.40353056109397,26.25393214856748,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,1.127455894066015,0.0,1029,72902.14529822883,1512,71295.836,1512,0.022033773548881523
1513,12495,12000.0,12548.086218533736,23.60591789115068,11.121733524816312,167037.60975362407,300.96044115959296,146.4078871753586,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4919645572283289,0.0,12495,60742.48920717348,1513,59609.727,1513,0.01864860428768375
1514,22795,41000.0,4676.721822592455,28.63947576427399,47.03534774560308,190645.3466773629,1034.458588269725,1631.8640188401853,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2787624308306408,0.0,22795,15758.185596234223,1514,18085.844,1514,-0.1477110508409054
1515,10115,2000.0,14617.133920601853,26.83729414174388,12.91863804345247,29332.68750358265,52.51547284941405,25.290107807776764,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,1.1241486964682783,0.0,10115,36072.87769026215,1515,72704.664,1515,-1.0154938756695473
1516,21766,39000.0,4655.926387939747,27.20281003001276,43.53062886971984,179290.7749430722,959.8776966700852,1519.0464979188548,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2827248343917565,0.0,21766,22049.179240822363,1516,19752.002,1516,0.10418425387210402
1517,20389,5000.0,4345.061147320679,23.54465907555607,38.79042249833317,22850.86214512246,120.95082409878708,193.6834214895152,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.4565688879371951,0.0,20389,26559.52857925682,1517,51900.586,1517,-0.9541230102267223
1518,14505,47000.0,15355.42317084508,29.87513601927565,14.026724390742002,631248.8610499572,1173.4484878219228,566.9308187077856,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3421266974289367,0.0,14505,29537.987562546085,1518,31658.414,1518,-0.07178642402309757
1519,14893,40000.0,11326.132788792962,21.441843445988347,10.265268278752666,544030.015759404,1004.6482060198892,487.6580932529101,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3543186818277374,0.0,14893,30278.528325645515,1519,33139.383,1519,-0.09448459502674636
1520,12014,5000.0,16106.573715559209,28.812410527035645,14.401621135315482,67339.64289761521,123.88178404923588,60.25585725300334,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.685461417308597,0.0,12014,74859.77406869779,1520,67841.74,1520,0.09374903903339916
1521,2533,5000.0,13287.860783945762,20.451237856500946,10.43655819772352,85411.89360849,134.4619554997178,69.05567881536889,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6657613880815183,0.0,2533,73089.771505869,1521,66742.54,1521,0.08684159647235073
1522,4007,57000.0,14527.710567519143,26.87014125068418,13.720258144806833,873188.2431791673,1453.974234692605,745.4825388456732,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3263238698069495,0.0,4007,17561.211280205636,1522,19758.61,1522,-0.1251279344990964
1523,13003,46000.0,10065.11341811386,20.58900191472539,10.0920258880134,623619.528606017,1160.480082198989,561.6841956611474,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3428567461203421,0.0,13003,22946.13484926996,1523,26694.793,1523,-0.16336773683692105
1524,8916,67000.0,10154.06261069848,27.197092605629265,12.843989758124446,837134.6046108099,1658.3234789934993,801.3322582181029,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3162471103953468,0.0,8916,1899.1799471100967,1524,4149.816,1524,-1.1850567263430476
1525,20899,41000.0,3257.204225028237,20.671707860867407,32.49676027888848,191048.9499464053,1031.6078351412864,1623.82564620701,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2790582130795592,0.0,20899,10785.526684818376,1525,13222.653,1525,-0.22596269117989426
1526,14145,3000.0,13303.048791110145,23.108814395993463,11.569494876748438,44096.35802352407,80.51289104427745,39.45286297482279,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.8476425391688895,0.0,14145,72790.67551360918,1526,69610.664,1526,0.04368707157436169
1527,15226,57000.0,9133.433206750811,21.257896130907056,10.839206363651591,733616.7912855191,1399.2281608581343,680.6660048197695,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3282899282743672,0.0,15226,14024.543278487488,1527,12765.701,1527,0.08975993596479181
1528,15024,13000.0,14541.467953828367,27.22757858006139,13.226670204116347,175348.05857930874,318.2929791982337,152.4966746497796,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4844639785710763,0.0,15024,68644.21750895561,1528,62381.168,1528,0.09123928813652087
1529,19230,31000.0,4830.719071621594,25.736221241004102,41.923697307150256,149113.41087331952,786.2830331488171,1229.6928949656772,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2942373137384606,0.0,19230,26264.420170920414,1529,27712.855,1529,-0.055148192436902645
1530,15230,61000.0,9041.61737579958,22.629899691618057,10.999232656407129,771807.2470919387,1493.314582028622,727.1195366778838,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3234149834633326,0.0,15230,7165.237872267011,1530,8301.1875,1530,-0.15853620605251248
1531,9674,35000.0,11449.873813837969,20.75115559061009,10.11362398849005,474408.45793928223,865.6799176654157,422.3450888218417,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3669794019259416,0.0,9674,36685.59116311945,1531,39222.055,1531,-0.06914059291296079
1532,5635,26000.0,15584.695999979753,25.17387328568801,13.267974911919389,411071.2765940492,662.4296383921867,340.2678418331087,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3927726538540402,0.0,5635,56751.78043457304,1532,51162.965,1532,0.09847824240978963
1533,10054,20000.0,13210.525326595283,25.31894824712844,11.859845209738864,278028.9491510177,502.5814490517857,242.135942939598,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4231513363387129,0.0,10054,54109.42231472737,1533,44419.168,1533,0.17908626504297206
1534,7482,56000.0,16109.320258866985,28.848318336488223,15.17953476627695,828546.7822213501,1368.484358685065,700.8929493586656,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3308264395655888,0.0,7482,21660.801825320334,1534,23957.207,1534,-0.10601662969120977
1535,903,34000.0,16526.801564499874,27.733264214155096,14.03268821980479,531739.4128591813,855.4405261030627,435.35172702352605,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3692515836546021,0.0,903,44541.53369576688,1535,45870.207,1535,-0.029829986200259583
1536,6808,14000.0,16726.012448973146,26.355350014366007,13.811933745310986,224388.95249379927,359.5891811312708,181.67356935423516,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4673775975227409,0.0,6808,65323.39290996449,1536,62627.98,1536,0.041262590951599634
1537,5140,5000.0,14823.23766324663,23.991617950079743,12.69136786452914,75652.86144281481,122.74781918317696,63.538014116475125,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6884042980541261,0.0,5140,76032.00208077555,1537,68637.92,1537,0.09724957916957339
1538,2029,54000.0,16139.407984289115,29.996678398368537,15.57513395703246,813299.9300869376,1343.8253671438094,681.8198978622477,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3325698484380328,0.0,2029,26079.001109212244,1538,25803.262,1538,0.010573234354625677
1539,9136,50000.0,9755.511681401753,21.34546675791473,10.332771049400725,636287.0728743614,1185.873370763778,575.5058851955068,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3410336996540737,0.0,9136,23103.098189766053,1539,22361.24,1539,0.032110756284612636
1540,23638,15000.0,4999.237942935546,25.87557571708826,42.33494653292495,72274.63081616328,378.9772172005329,601.8609473466604,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3414581798101846,0.0,23638,15569.919995225526,1540,41874.33,1540,-1.689437591062809
1541,4704,43000.0,11867.177216508504,20.901040179172128,10.96422804221976,656082.1655226707,1062.475660871752,543.2513726741464,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3505278082364915,0.0,4704,32073.10880386016,1541,32255.031,1541,-0.005672117637624996
1542,10125,12000.0,11416.601628801263,21.829179854537838,10.43658863074774,167054.79411345616,304.7136445250956,147.62252138352105,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4898083018519061,0.0,10125,22605.164246199995,1542,49633.945,1542,-1.1956905409720098
1543,480,6000.0,16336.923529237112,27.06258452088935,13.22889159500589,102665.87570528578,165.77212037767345,83.97840236267032,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6105132669905463,0.0,480,31874.3057897096,1543,69376.69,1543,-1.176570933268695
1544,6010,6000.0,15721.132797414308,25.46278606616115,13.545095303845155,88177.03427279678,140.75100727310473,71.58967980263103,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6533282356941903,0.0,6010,73785.8605561016,1544,69192.586,1544,0.062251420312556996
1545,8889,40000.0,10119.037136611058,20.5723126662755,9.63348932211607,527815.0658522684,973.0993308432608,469.0381699308606,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3573822433404243,0.0,8889,31487.004759418774,1545,28845.303,1545,0.08389816831509057
1546,10370,20000.0,11656.455747968936,21.193005816624098,10.594270932886024,261365.04265256567,482.3576170785712,236.4575563452231,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4258039605390418,0.0,10370,53895.233585992406,1546,47801.645,1546,0.1130635985651643
1547,12360,35000.0,12993.478416636202,23.43014454607884,11.647735079679087,487951.1814494257,892.1729573191576,433.5740336120626,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3645212710958051,0.0,12360,43758.451221044365,1547,40849.203,1547,0.06648425652334893
1548,3399,2000.0,17781.69361226244,29.521153493075914,14.331472640067156,31130.459434124205,51.32035918357416,25.13377723480165,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,1.157468115928849,0.0,3399,83465.69452230794,1548,78647.6,1548,0.057725428241901265
1549,1956,60000.0,11996.364811026142,25.117599761715425,12.96516863186463,912746.16194205,1519.4098166841743,769.6233382214187,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3238574637490101,0.0,1956,15840.254745715778,1549,13933.002,1549,0.12040543685742312
1550,17430,48000.0,4098.872755885105,28.991143286750827,44.601814281795065,220560.84621009024,1226.184381027084,1926.790523661519,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2701515443704665,0.0,17430,8110.399745997936,1550,8547.9375,1550,-0.053947742121831406
1551,17227,3000.0,5481.056337270781,27.45323003621652,42.79061541532801,13875.105752403972,71.57856570081663,112.39031511017268,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.5451392380259475,0.0,17227,56838.18706187865,1551,53714.836,1551,0.05495163174325592
1552,14884,31000.0,13086.64246205781,23.970188355986217,11.419040263830455,421911.3801399116,774.1659129792455,375.17397056297216,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3772935498247675,0.0,14884,47360.91208728017,1552,44042.66,1552,0.07006309179424276
