,index,time,rpm,temp,power,cum_rpm,cum_temp,cum_power,RpmSpec,PowerSpec,DiameterSpec,ThicknessSpec,QSpec,PSpec,LifeSpec,cumurated_life_impact_factor,death,index,defect,index,defect_pred,index,defference_rate
1775,2232,20000.0,14967.678560479806,24.9969949934095,12.821707589154537,318534.197626706,510.0636741907621,259.4172396209061,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4219328819174264,0.0,2232,0.0,1775,0.1052818,1775,-0.10528180003166199
1776,5392,20000.0,15285.41899607355,24.99914549928168,13.24466909463372,310225.2010926008,494.8308334637912,249.3747088683924,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4263536668072086,0.0,5392,0.0,1776,0.1052818,1776,-0.10528180003166199
1777,2153,20000.0,15079.827226060765,25.108832143505325,12.789612109004665,317013.1631682542,507.6091577943132,260.24815402772725,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4218735604881842,0.0,2153,0.0,1777,0.1052818,1777,-0.10528180003166199
1778,16136,18000.0,3953.7104267139057,21.6427540313772,34.26727304632382,81646.59851299305,426.4302383776396,677.0255080692423,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3328358572483738,0.0,16136,1.0,1778,0.06803742,1778,0.9319625794887543
1779,22537,20000.0,4215.351264938744,22.135629469548338,35.976430141552385,98296.2778455104,511.3229380818824,805.6008499874781,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3206621899895074,0.0,22537,0.0,1779,0.073259294,1779,-0.07325929403305054
1780,21097,2000.0,5379.377863340112,28.132737404746983,43.32784200780775,10981.899204138062,56.749077054225886,86.27280972593701,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.5989838771323097,0.0,21097,0.0,1780,0.0998887,1780,-0.09988869726657867
1781,17245,21000.0,4775.436932742331,24.142792030265348,37.2621334799156,101796.74138531444,528.4336650064536,827.75902444231,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3187731097562121,0.0,17245,0.0,1781,0.07430637,1781,-0.07430636882781982
1782,19930,20000.0,5876.2052121748975,29.77320946111921,45.85651065008971,97733.26660446552,513.3608409862964,800.4465101587858,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3206429433928668,0.0,19930,0.0,1782,0.064317904,1782,-0.06431790441274643
1783,13474,43000.0,13568.575908911356,25.43994904431522,11.958602683192384,590372.0687046316,1093.3228926029783,533.1783474009292,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3472152242931043,0.0,13474,0.0,1783,0.010931252,1783,-0.01093125157058239
1784,263,26000.0,15107.097949091303,26.43590842320258,13.381700404930449,396645.9374768583,644.5482132245846,327.2520035377876,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3960496083029844,0.0,263,1.0,1784,0.24343279,1784,0.7565672099590302
1785,12652,11000.0,11769.182494315934,22.088577963374377,10.713401278524072,147594.20995079842,269.3236134933352,131.1448219075741,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5092969821115938,0.0,12652,0.0,1785,0.13606316,1785,-0.13606315851211548
1786,20627,6000.0,5729.706285267879,28.90369951747448,43.84985425035868,28219.63665194504,145.748706864751,231.10854650120555,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.4343775030205866,0.0,20627,0.0,1786,0.09606018,1786,-0.09606017917394638
1787,5259,45000.0,13309.350987198117,22.123495706885,11.228523647509824,702789.7499697369,1142.946809154266,583.5137641061841,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3447486013413191,0.0,5259,0.0,1787,0.011167381,1787,-0.011167380958795547
1788,6247,6000.0,16313.608262048752,27.322530097501936,13.21368668282384,96203.61247625672,154.53896900593074,77.82552754138382,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6294991905786889,0.0,6247,1.0,1788,0.123902984,1788,0.8760970160365105
1789,10083,49000.0,10865.827609507664,21.911356121355887,10.303211282293423,660196.5712438923,1222.6986275595716,587.941785266038,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3393491891517492,0.0,10083,0.0,1789,0.010405069,1789,-0.010405069217085838
1790,4095,66000.0,12362.274226266136,27.69264149809993,13.910152395432906,955102.3629333578,1641.2218657787002,831.4474715896135,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3179673338780751,0.0,4095,0.0,1790,0.012034091,1790,-0.012034091167151928
1791,191,33000.0,15845.910542767697,25.18067729471058,12.599082795675528,516391.08934525127,823.3310822017769,417.6290757794167,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3731516119086276,0.0,191,0.0,1791,-0.0009123443,1791,0.000912344316020608
1792,7194,5000.0,15340.973981665586,24.86037552109408,12.204759830285557,79017.43188776585,126.58788327125868,65.42959965915394,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.680593911451147,0.0,7194,0.0,1792,0.1046159,1792,-0.10461589694023132
1793,9430,28000.0,15813.267238336946,28.80429128486712,14.17572197489832,387952.9870624838,708.8736240573403,344.673164083217,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3855664378796646,0.0,9430,0.0,1793,0.07585511,1793,-0.07585511356592178
1794,11268,49000.0,12817.720870211382,25.08657424650513,11.672855702319504,668692.9767842278,1235.125800535443,602.32208414051,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3379603941828761,0.0,11268,0.0,1794,0.010985391,1794,-0.010985391214489937
1795,15052,41000.0,11638.776671614443,22.485701969548707,10.452753284718073,550175.2578363024,1006.9004234623044,484.8464942114177,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3548187618912311,0.0,15052,0.0,1795,0.010985391,1795,-0.010985391214489937
1796,2190,57000.0,10829.958517573028,22.38895852503673,11.8419326571616,855780.6390275725,1421.6391597938475,729.0541580008651,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.32793681165435,0.0,2190,0.0,1796,0.011801843,1796,-0.011801842600107193
1797,14786,12000.0,14274.35358588675,26.22152040658084,12.744005530320544,165008.12239420603,303.40664124347654,146.9751419737146,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4900720445847052,0.0,14786,0.0,1797,0.11818212,1797,-0.11818212270736694
1798,6201,39000.0,13584.988908363275,22.71427352983284,11.294245624041247,607043.7393446212,979.4996553150908,496.5784668517901,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3577328379857843,0.0,6201,0.0,1798,0.011747703,1798,-0.011747702956199646
1799,242,5000.0,15731.858971935384,25.09787815028364,12.197345149437703,77046.34681339256,123.08050879886991,62.95291817766353,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6916446649889463,0.0,242,1.0,1799,0.1046159,1799,0.8953841030597687
1800,11856,5000.0,15523.594249379148,27.570759641575417,13.773679517371052,70435.70576768796,124.4932022796628,60.72559957628023,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.687464287992469,0.0,11856,0.0,1800,0.11491495,1800,-0.11491495370864868
1801,15675,32000.0,11385.067536196995,21.82351144388061,10.65023992883282,444565.9941938999,806.4010427961617,393.1678570121102,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.373530024000369,0.0,15675,0.0,1801,0.037737433,1801,-0.03773743286728859
1802,565,12000.0,14730.78563408728,22.799017435015912,11.548070238584277,186120.9641795313,297.9983112083793,152.57104802721574,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4943671105707983,0.0,565,0.0,1802,0.112344064,1802,-0.11234406381845474
1803,21214,40000.0,3739.717525569257,22.67939904990809,35.69292039338066,184303.84379973664,989.824668734746,1559.5917356363643,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2812305070538923,0.0,21214,0.0,1803,0.010985391,1803,-0.010985391214489937
1804,19085,44000.0,3289.972089098512,21.956172663360896,35.834683754976595,197191.81224322636,1080.2401030894623,1710.212965348255,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2763098012530016,0.0,19085,0.0,1804,0.010405069,1804,-0.010405069217085838
1805,4415,70000.0,12598.70624490492,29.502048568452345,15.022915672249402,994107.0727326354,1740.0404053473774,883.5254602307383,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3136702035258913,0.0,4415,0.0,1805,0.012034091,1805,-0.012034091167151928
1806,477,3000.0,17216.370166587516,27.037514666432035,13.510046857174832,50485.31466624027,81.36197951279556,41.25732225816293,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.85154213563842,0.0,477,1.0,1806,0.15506683,1806,0.8449331670999527
1807,20502,39000.0,4469.98509205836,25.789743075594984,40.04250062334268,177195.6532349885,949.3887532486152,1494.6710541052464,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2834657403287813,0.0,20502,0.0,1807,0.010985391,1807,-0.010985391214489937
1808,11237,18000.0,13541.045127469064,23.525787178132795,11.08384298657055,251635.97044756383,455.2954963826709,222.21942537320925,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4338980201097146,0.0,11237,0.0,1808,0.13350564,1808,-0.13350564241409302
1809,3979,29000.0,13168.65337320022,20.991374896750777,10.89486126410983,468741.583849718,752.3044628173002,383.72793965325206,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3809595911195291,0.0,3979,0.0,1809,0.016277814,1809,-0.016277814283967018
1810,22161,39000.0,3282.309174115881,20.16240631702126,32.01121741075823,178272.97857140886,961.6842701057864,1512.2446907619442,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2827165356130821,0.0,22161,0.0,1810,0.008862419,1810,-0.008862419053912163
1811,19007,45000.0,3133.273889818024,21.67612683496457,34.378883752723084,202861.28275652556,1116.057977870484,1756.648270436714,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2748179891772809,0.0,19007,0.0,1811,0.008862419,1811,-0.008862419053912163
1812,9260,16000.0,14639.47634384556,27.088607705424582,13.594191431578531,217367.54329590296,397.8697020603855,193.6064474222769,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4508437535087943,0.0,9260,0.0,1812,0.11754503,1812,-0.11754503101110458
1813,7699,36000.0,16736.122638609082,28.49795546308381,14.53815866433199,556803.2066132344,898.8638218983425,463.88186353974686,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3640003069854069,0.0,7699,0.0,1813,0.009423985,1813,-0.00942398514598608
1814,20006,17000.0,4236.83906826997,22.708319777060822,36.62796653496521,81853.89377831387,427.3853718312833,674.3377368002806,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3329806573494537,0.0,20006,0.0,1814,0.08944506,1814,-0.08944506198167801
1815,17476,15000.0,4287.747096850932,23.5165286239848,36.16271720015795,73119.99759878426,386.6356437849509,605.2582115283878,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3404574630627608,0.0,17476,0.0,1815,0.08944506,1815,-0.08944506198167801
1816,4118,10000.0,18320.463006897484,29.17682391381998,15.45223836184295,161824.0779126114,258.59858407312186,130.64033355414378,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.5197013986013725,0.0,4118,0.0,1816,0.06796848,1816,-0.06796848028898239
1817,9786,68000.0,10068.393175338611,28.41615284153809,13.594715151475045,849974.9225038365,1690.7779178819096,824.6066280699627,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3145019689508476,0.0,9786,0.0,1817,0.01121764,1817,-0.011217639781534672
1818,9408,6000.0,12406.068380130102,21.815578214034883,10.112888818779226,82907.80987186734,151.55489686150946,73.69793743308983,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.6294345293321846,0.0,9408,0.0,1818,0.09850307,1818,-0.09850306808948517
1819,2121,67000.0,12230.721256170804,28.225468449123227,15.026118060661194,980104.9595973352,1684.6957585492132,857.4951593278917,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.316043952329404,0.0,2121,0.0,1819,0.012034091,1819,-0.012034091167151928
1820,8261,44000.0,13993.192253609115,27.65436720833018,13.554133604262628,598339.4366343283,1106.8980950890882,537.8474719429776,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3464651768521633,0.0,8261,0.0,1820,0.0111635,1820,-0.011163500137627125
1821,5084,28000.0,15240.382610889948,23.60627207195437,12.466879799273071,443682.3179495646,715.185355695781,366.10536072648006,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3854324063359422,0.0,5084,0.0,1821,0.031505518,1821,-0.0315055176615715
1822,5740,52000.0,16149.398351155009,29.81538156047992,15.889187984146306,775568.5560498543,1272.688535024476,653.8679436389183,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3360890301895317,0.0,5740,0.0,1822,0.010021303,1822,-0.010021302849054337
1823,22440,2000.0,5639.587808008268,28.53573426975196,43.98191379257906,9399.186302104215,48.538475322958725,76.04947668789438,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.6326562352323734,0.0,22440,0.0,1823,0.082315095,1823,-0.08231509476900101
1824,9590,30000.0,8471.142851066714,21.352237464164805,10.740712710902644,397162.9703093245,749.3439307587339,362.9755705848796,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.379495952726193,0.0,9590,1.0,1824,0.8012448,1824,0.1987552046775818
1825,3494,18000.0,14884.531633029568,23.27801815450745,12.050145522988831,286225.86559053685,462.2937496815945,235.28385755406345,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.433246333216557,0.0,3494,0.0,1825,0.10073527,1825,-0.10073526948690414
1826,7839,18000.0,15712.965383018678,25.2616416301598,12.844322093671469,282606.01786734874,447.3220887057609,227.93957521016512,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4380490498201476,0.0,7839,0.0,1826,0.1052818,1826,-0.10528180003166199
1827,11644,30000.0,14350.344821167548,25.76409333975623,12.222011951233329,423169.57029992185,770.0747636904756,372.70727344909375,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3781227917074107,0.0,11644,0.0,1827,0.05854283,1827,-0.058542829006910324
1828,15282,34000.0,12962.49941260884,24.281646579632653,11.276672793237887,452825.6800009883,828.7220549123036,400.8268018384722,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3712779212279257,0.0,15282,0.0,1828,0.0018096946,1828,-0.0018096945714205503
1829,14191,49000.0,11100.133240994088,23.183793903375943,11.4671628483095,662354.043746598,1228.7011834356165,599.0199030042645,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3382558085407361,0.0,14191,0.0,1829,0.010985391,1829,-0.010985391214489937
1830,7201,12000.0,18056.684844727857,28.99434192484281,15.296874394413264,184088.1130611444,296.75310731271924,153.50919254896948,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4935793253151422,0.0,7201,0.0,1830,0.08550525,1830,-0.08550524711608887
1831,735,24000.0,17141.854339559028,28.31918748466331,13.692372473320846,383970.6938211126,612.5290884405705,312.96831984837974,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4015293357946639,0.0,735,0.0,1831,0.061660603,1831,-0.06166060268878937
1832,1448,26000.0,17157.1767736088,29.44313375674044,14.621333638833883,415576.5071428637,674.0652471224813,343.50286817748747,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3913424392086737,0.0,1448,1.0,1832,0.08732893,1832,0.9126710668206215
1833,13277,4000.0,13927.999611116276,26.030216143385964,13.20401262587503,58426.65875584576,107.33548119876497,51.96582159539773,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.7335919792173824,0.0,13277,1.0,1833,0.13210103,1833,0.8678989708423615
1834,7726,63000.0,14122.820270343293,29.06670400700115,15.501577437767066,927342.8499148132,1571.2143892307754,806.6753107792955,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3205833027122437,0.0,7726,0.0,1834,0.010732919,1834,-0.010732918977737427
1835,987,39000.0,15741.156186408962,25.07611704363523,13.235594433559353,609891.0650813349,972.1576622989766,492.2480513736331,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3587708344353436,0.0,987,0.0,1835,0.008793497,1835,-0.008793497458100319
1836,833,43000.0,13179.672130141813,23.325401473715928,12.44253826592433,637268.9821708368,1034.3741656640816,526.09042516431,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3529108669171008,0.0,833,0.0,1836,0.011747703,1836,-0.011747702956199646
1837,17719,21000.0,3870.048081641457,21.02319478833777,32.82095986190746,97200.0667801305,507.13694732333033,799.7226494217263,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3211065210948127,0.0,17719,0.0,1837,0.06916767,1837,-0.06916767358779907
1838,11097,36000.0,15823.408722793363,29.203653226034987,13.766008930723745,498098.5160934371,914.537649960752,443.5728578048695,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3623833173386664,0.0,11097,0.0,1838,0.009807668,1838,-0.009807667694985867
1839,10925,22000.0,13338.74529143776,25.17693439612464,12.151399230199925,292164.1160079991,534.5512634411443,258.76020593211683,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4152697319318136,0.0,10925,0.0,1839,0.1131768,1839,-0.11317680031061172
1840,8991,63000.0,7964.128799989549,21.78018319461577,11.13281486380663,780303.5506702417,1522.8005053967572,740.103115450314,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3219778762903758,0.0,8991,0.0,1840,0.008862419,1840,-0.008862419053912163
1841,6847,53000.0,16275.948970672953,28.226063555758607,14.35231670387995,816827.664998003,1343.4797622543454,681.4373795997975,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3327131712585574,0.0,6847,0.0,1841,0.010021303,1841,-0.010021302849054337
1842,7469,43000.0,12477.595726304213,21.928540085947223,10.669331369939604,655694.5995156113,1056.9215167098157,539.6464099504044,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3511481033520296,0.0,7469,0.0,1842,0.011221521,1842,-0.011221520602703094
1843,11726,33000.0,11905.203330206745,23.091165566320548,10.937732827585988,466767.50403013366,852.916151671692,412.1553412834574,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3688108516990989,0.0,11726,0.0,1843,0.00068970094,1843,-0.0006897009443491697
1844,8731,40000.0,11285.023551967186,22.78500827389739,11.322271077529832,544396.5455720489,989.6942480596388,480.1888140300709,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3560042278648743,0.0,8731,0.0,1844,0.010985391,1844,-0.010985391214489937
1845,11004,22000.0,16498.066223296337,28.709193146463697,13.735964202677955,324765.7711144735,577.5370906860315,278.0565250867176,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4081752862036504,0.0,11004,0.0,1845,0.10416313,1845,-0.10416313260793686
1846,14643,27000.0,12104.60634356967,24.621838687815195,12.389580206870788,350013.8868125777,651.4910800301087,314.4837554865343,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3937838768379174,0.0,14643,1.0,1846,0.1412917,1846,0.8587083071470261
1847,16995,8000.0,4623.0028091177,24.430125702458657,36.730276057857424,39194.61124727532,201.8483719034104,309.5019431942567,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.4001479826934587,0.0,16995,1.0,1847,0.07753121,1847,0.922468788921833
1848,9996,41000.0,13691.26722755776,25.68517141144202,12.55852284139414,560951.226016343,1034.6551551218952,502.9417548205421,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3518833611129616,0.0,9996,0.0,1848,0.010931252,1848,-0.01093125157058239
1849,22678,3000.0,4556.588810925615,24.390553431883617,37.35545240550695,14174.081183695678,75.70921237258726,119.9134331910942,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.5312736611695213,0.0,22678,0.0,1849,0.09381628,1849,-0.09381628036499023
1850,18450,41000.0,4801.630934738298,28.43857974574784,46.55199120111404,192262.233936692,1034.4994657191749,1647.3958812929511,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.278584026689158,0.0,18450,0.0,1850,0.010993985,1850,-0.010993985459208488
1851,15443,37000.0,15217.423523077783,29.83692360516762,14.26815939145172,504492.9342178936,928.1520216716484,451.5053583592393,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3608995013296026,0.0,15443,0.0,1851,0.009807668,1851,-0.009807667694985867
1852,11143,3000.0,12688.46224123485,23.69943476735052,11.269027397311778,39434.85893442524,72.99637904602467,35.49464559406795,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.8964396871839021,0.0,11143,0.0,1852,0.10582044,1852,-0.1058204397559166
1853,11192,52000.0,10503.02346235638,22.77004726116784,11.059585710409111,688747.6137346276,1288.1141737421565,630.3299734329375,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3343931070615225,0.0,11192,0.0,1853,0.010985391,1853,-0.010985391214489937
1854,7043,12000.0,18811.7871441103,29.114246992970592,14.958116664520151,184033.4663975046,293.6252604564919,150.26606991206052,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4969670252188123,0.0,7043,0.0,1854,0.09370121,1854,-0.09370121359825134
1855,16224,27000.0,3843.772446064231,20.01951481120125,31.39485777509588,132118.4276145398,692.2147887753408,1086.5054199562846,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3015871561728693,0.0,16224,0.0,1855,0.013830382,1855,-0.013830382376909256
1856,16916,8000.0,5544.750082397449,29.302809470471274,44.623940999131456,37997.85110994805,197.2961904032173,306.9943627096915,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.4012246046009793,0.0,16916,0.0,1856,0.08620119,1856,-0.08620119094848633
1857,23561,17000.0,4585.266049355535,24.0107808322836,38.81906894028623,79519.07306618051,415.6954878160574,657.4278070502827,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3348527023161003,0.0,23561,0.0,1857,0.08944506,1857,-0.08944506198167801
1858,10210,18000.0,16821.16497428162,29.72542803924094,14.862811670598177,247933.35474571865,450.6931872243965,217.35906276379887,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4359404537289748,0.0,10210,0.0,1858,0.10692936,1858,-0.10692936182022095
1859,2331,40000.0,16402.31272778695,27.477793649880415,14.37367110152926,627705.5956810373,1016.873666329494,515.1979660920766,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3545642707011023,0.0,2331,0.0,1859,0.010021303,1859,-0.010021302849054337
1860,19447,11000.0,4495.254216103156,24.004527218363112,37.16453822653602,53375.9007343226,278.7823659958183,437.0875381521759,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3673551849242322,0.0,19447,1.0,1860,0.061559927,1860,0.9384400732815266
1861,23266,38000.0,5319.258274826574,29.61813252243896,44.91819266643616,174757.15668934604,927.6067453808516,1446.7336490474047,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2851818108823458,0.0,23266,0.0,1861,0.01121764,1861,-0.011217639781534672
1862,18912,29000.0,3871.602282519997,20.388118323496336,32.45829967241886,137903.66702727074,731.6262805563537,1160.7444793605962,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2976865572002657,0.0,18912,0.0,1862,0.016362187,1862,-0.016362186521291733
1863,17188,43000.0,3249.977712093498,22.094031832924674,35.94626909963359,199310.4944714605,1088.618650398653,1729.5784247480135,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2758581920137751,0.0,17188,0.0,1863,0.010405069,1863,-0.010405069217085838
1864,12020,11000.0,14514.555618705132,27.462789890673413,13.942194540536216,151563.1848635635,278.0617799187109,135.4077868909276,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5036544976212161,0.0,12020,0.0,1864,0.2526632,1864,-0.25266319513320923
1865,17887,31000.0,4738.754157587129,25.254021463345133,40.44656204644546,145525.22139956694,774.1211099073603,1213.7091427363976,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.294858748530544,0.0,17887,0.0,1865,0.0115324315,1865,-0.011532431468367577
1866,5112,56000.0,16475.61954942929,29.92945225685796,15.560349563277502,863271.1586802782,1437.187858604855,735.2479549266553,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3272386499378816,0.0,5112,0.0,1866,0.010021303,1866,-0.010021302849054337
1867,22490,52000.0,3780.200046768668,29.724403621666028,44.89548489099138,228146.04548826383,1304.513449538872,2047.8100730951712,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2668351810343581,0.0,22490,0.0,1867,0.010993985,1867,-0.010993985459208488
1868,1187,2000.0,17128.792684004507,27.950732801483863,14.453533198244576,35141.34192341687,55.42336011961267,27.8636071640365,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,1.0919164099419685,0.0,1187,0.0,1868,0.12274479,1868,-0.12274479120969772
1869,6810,16000.0,13235.419404992088,20.89820792830757,10.750772843015689,256553.1343651481,409.4602480191224,207.0960198181153,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4496817711208589,0.0,6810,0.0,1869,0.09097022,1869,-0.09097021818161011
1870,10706,40000.0,12410.027012951048,24.73829660419352,12.241190527521251,534501.9033775267,978.1813130175044,473.0693275082445,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3569682583111733,0.0,10706,0.0,1870,0.010985391,1870,-0.010985391214489937
1871,16844,15000.0,4457.408906871807,23.668071485207783,38.76448751938693,71323.20554564087,372.9695111458373,595.0304393750312,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3425130146535699,0.0,16844,0.0,1871,0.08944506,1871,-0.08944506198167801
1872,1666,7000.0,16979.367933506448,26.83244080709228,13.87496846992484,107011.89400846498,168.79906798588024,85.2837824794452,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6084499807256198,0.0,1666,1.0,1872,0.10431268,1872,0.8956873193383217
1873,1321,57000.0,13415.461251309676,25.26320108363079,12.39650030528996,862541.5961997411,1430.9276671309342,730.1532624571769,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3277461693458927,0.0,1321,0.0,1873,0.011747703,1873,-0.011747702956199646
1874,14512,54000.0,11615.900839739294,25.621160520716817,12.953736049223837,715947.7256759483,1350.6922979350456,653.9067790563462,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3312759324276866,0.0,14512,0.0,1874,0.010985391,1874,-0.010985391214489937
1875,6997,45000.0,17866.274590787092,29.94554541670089,15.30387616807916,678074.2285457419,1094.92944003592,552.3567247088579,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3489223512822129,0.0,6997,0.0,1875,0.009423985,1875,-0.00942398514598608
1876,1219,34000.0,13277.321271592064,22.292194156317816,11.479008525962232,529589.5210103092,852.6882584642345,430.2748013656407,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3700186465421876,0.0,1219,0.0,1876,0.0034407969,1876,-0.0034407968632876873
1877,476,2000.0,16975.278236395574,27.37913804962805,14.043633671178393,33268.94449965275,54.324464846363526,27.7472754009881,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,1.0902791591010277,0.0,476,1.0,1877,0.116202034,1877,0.8837979659438133
1878,9658,19000.0,11257.871114755371,20.77589362413049,10.471325086264134,253363.21022915203,457.2288598469252,222.7895973338215,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4336218657717943,0.0,9658,0.0,1878,0.1637918,1878,-0.16379180550575256
